"Time left to buy","Time left to buy"
"Today's deal","Today's deal"
"Active Deals", "Active Deals"
"More Deals", "More Deals"
"Past Deals", "Past Deals"
"Time left to buy:", "Time left to buy:"
"The maximum order qty available for the "%s" DEAL is %s.", "The maximum order qty available for the "%s" DEAL is %s."
"<b>%s item(s)</b> left!", "<b>%s item(s)</b> left!"
"View:", "View:"
"All Deals", "All Deals"
"Hurry, there are only <b>%s  item(s)</b> left!", "Hurry, there are only <b>%s  item(s)</b> left!"
"view past deals", "view past deals"
"view active deals", "view active deals"
"There are no past deals.", "There are no past deals."
"There are no deals setup at the moment.", "There are no deals setup at the moment."
"A customer tried to view the deals page.", "A customer tried to view the deals page."
"TIME LEFT TO BUY","TIME LEFT TO BUY"